accepted_step,time_s,dt_s,maximum_velocity_m_per_s,axis,face,x,y,z,manifold_max,manifold_p95,manifold_p50,tail_cells,tail_drained_m3,device_ms,wall_ms,owner_identity,owner_commits,owner_projections,owner_r0_iterations,owner_r1_iterations,owner_r2_iterations,owner_actual_working_set_bytes,owner_certified_working_set_bytes,owner_projection_device_ms,owner_nonprojection_device_ms,intermediate_seal_format,intermediate_digest_version,payload_digest_format,payload_digest_version,qualified_kernel_set_sha256,input_payload_root_sha256,publication_payload_root_sha256,publication_payload_bytes
46,0.0757282346021384,0.0016462659696117043,0.13927048444747925,2,2659,37,38,0,0.00084364414215087891,5.9604644775390625e-08,0,0,0,2752.6220402214676,4038.4982500000001,1882971205783058865,74,13,2,2,3,3016015872,5584011264,118.84499923326075,2633.7770409882069,qualified-kernel-stage-token,2,rise-payload-sha256-merkle,2,fed58566caf6a669e9a47f042123c206dce427d4d402cf8f82dcb1f48844f341,90545d7b1b8b20d0769aca0caf630e6d5d077ad70dd3b3ffcaf7e503a2c85e02,f4522c70bdff2c73666eaf8dfa8c32ec488fb915a69b7619e79e2fd8b69c8ea8,93556764
47,0.077374500571750104,0.0016462659696117043,0.13669930398464203,2,2659,37,38,0,0.00086396932601928711,5.9604644775390625e-08,0,0,0,2748.6897076014429,4038.3232079999998,8491650944375952061,74,13,2,2,3,3016015872,5584011264,118.61604196019471,2630.0736656412482,qualified-kernel-stage-token,2,rise-payload-sha256-merkle,2,fed58566caf6a669e9a47f042123c206dce427d4d402cf8f82dcb1f48844f341,1880fd3a88344040870ac2853ce3c2615b14f1e127e94bb929bbcefdc4aa597c,abc187d6c2784808d3b606765308260ecec74dbbc6b67c3f1197dff287f23a9f,93556764
48,0.079020766541361809,0.0016462659696117043,0.13408470153808594,2,2659,37,38,0,0.00088447332382202148,5.9604644775390625e-08,0,0,0,2765.6812914647162,4051.412542,8969861800711755441,74,13,2,2,3,3016015872,5584011264,122.37866595387459,2643.3026255108416,qualified-kernel-stage-token,2,rise-payload-sha256-merkle,2,fed58566caf6a669e9a47f042123c206dce427d4d402cf8f82dcb1f48844f341,5d40fe9266b386b245ee432d3f319f46b227a1d451511c82a27d48a366cfaaab,b8b255030129c76f2043c485f046cf5e46cadbad355bab04f98b3d8cbb15ad75,93556764
49,0.080667032510973513,0.0016462659696117043,0.13142494857311249,2,2659,37,38,0,0.00090497732162475586,5.9604644775390625e-08,0,0,0,2751.7048332374543,4051.583834,7681394805267592061,74,13,2,2,3,3016015872,5584011264,115.59550045058131,2636.109332786873,qualified-kernel-stage-token,2,rise-payload-sha256-merkle,2,fed58566caf6a669e9a47f042123c206dce427d4d402cf8f82dcb1f48844f341,f9da87d262b0b5b9180b948d6b5e0cfce7cd6b591f6e0d408ebe4845f7e1bcfb,4fe9b61b28345ee561996b55dec92b412a264a6c22773e270d7c0ed09ec60f54,93556764
50,0.082313298480585217,0.0016462659696117043,0.12872017920017242,2,2659,37,38,0,0.00092566013336181641,5.9604644775390625e-08,0,0,0,2755.1802075468004,4043.6518339999998,17836534642808055731,74,13,2,2,3,3016015872,5584011264,123.87770786881447,2631.3024996779859,qualified-kernel-stage-token,2,rise-payload-sha256-merkle,2,fed58566caf6a669e9a47f042123c206dce427d4d402cf8f82dcb1f48844f341,24bf83148b8383997832f1ba2bed8baa1264fc357912f74b0b2b81145d513de5,7f9b869c6725866e0cafc6ab9459bc8a67619d5c6c64c896762311c4897e54b1,93556764
51,0.083959564450196922,0.0016462659696117043,0.12596912682056427,2,2659,37,38,0,0.00022286176681518555,5.9604644775390625e-08,0,0,0,2743.4259997680783,4038.113625,5757324577904917769,74,13,2,2,3,3016015872,5584011264,115.81937503069639,2627.6066247373819,qualified-kernel-stage-token,2,rise-payload-sha256-merkle,2,fed58566caf6a669e9a47f042123c206dce427d4d402cf8f82dcb1f48844f341,5e30f474a7a86711981f5dbcf9517f39fe42bf02432b492de96ca50a04e1e0b0,e45094f257ec052f1eac4cdf161e2359bbdad4b0d2c70f2b8cd350e77c0ae4f5,93556764
52,0.085605830419808626,0.0016462659696117043,0.12317398190498352,2,2659,37,38,0,0.00021433830261230469,5.9604644775390625e-08,0,0,0,2747.7446249686182,4083.3321249999999,523451292945387363,74,13,2,2,3,3016015872,5584011264,117.09554120898247,2630.6490837596357,qualified-kernel-stage-token,2,rise-payload-sha256-merkle,2,fed58566caf6a669e9a47f042123c206dce427d4d402cf8f82dcb1f48844f341,38b1b20a27595948f690b7ee2bba3c76cab52d254738fe1fce9a510a2d5448f0,2533f68a978b3cae9297f3062f91a550eb3ada202b0b3e213c189b561e142ed0,93556764
53,0.087252096389420331,0.0016462659696117043,0.20707744359970093,2,2656,34,38,0,0.00045716762542724609,5.9604644775390625e-08,0,0,0,3184.4077506102622,4654.3768749999999,14793452060445053485,86,15,3,3,3,3016212480,5584011264,134.47391684167087,3049.9338337685913,qualified-kernel-stage-token,2,rise-payload-sha256-merkle,2,fed58566caf6a669e9a47f042123c206dce427d4d402cf8f82dcb1f48844f341,92c410b8a30963fffd415788d8e616778003c674cd765f1e752da55adfb4f928,14ef42a9da09f80d58ed428c265a6fcdce812640e4fe67409142a392dc64aef4,93556764
54,0.088898362359032035,0.0016462659696117043,0.33719396591186523,2,2105,35,30,0,0.00084209442138671875,5.9604644775390625e-08,0,0,0,3188.6150413192809,4680.0734160000002,10951140811499480879,86,15,3,3,3,3016212480,5584011264,133.80316691473126,3054.8118744045496,qualified-kernel-stage-token,2,rise-payload-sha256-merkle,2,fed58566caf6a669e9a47f042123c206dce427d4d402cf8f82dcb1f48844f341,8c7c90af2df633505550fd3c727ad776ad3614b0457a7c4c3494b5fb17232b15,3879beda2bbb7b5b54a696beae0cb849fdeaf192521458f8692c2262ee889f30,93556764
55,0.090544628328643739,0.0016462659696117043,0.30505207180976868,2,2315,38,33,0,0.00052511692047119141,5.9604644775390625e-08,0,0,0,3373.5074577853084,4950.503667,9080420599271116987,92,16,3,3,4,3016310784,5584011264,144.2072915378958,3229.3001662474126,qualified-kernel-stage-token,2,rise-payload-sha256-merkle,2,fed58566caf6a669e9a47f042123c206dce427d4d402cf8f82dcb1f48844f341,07df8be19d5146d92c9ea079faae37efddfe321d20b9482447e5890f96302b1c,5be5e1a76fd885f207ca3a55d2aa1e979ae19a5d3d8ce16b1c4445276bfbf83b,93556764
56,0.092190894298255444,0.0016462659696117043,0.31580421328544617,2,2584,31,37,0,0.00050115585327148438,5.9604644775390625e-08,0,0,0,3385.8473324216902,4934.0640000000003,6976432165840828783,92,16,3,3,4,3016310784,5584011264,146.71554183587432,3239.1317905858159,qualified-kernel-stage-token,2,rise-payload-sha256-merkle,2,fed58566caf6a669e9a47f042123c206dce427d4d402cf8f82dcb1f48844f341,4b24f3f781970b0e43cdb29926053eec986cd4bb5d0beccce7be97e40c369c67,e8c92a958d90e38a2501159b0aa97fdcdf7e7d6a0460ab2958ca006dcbc7e3dd,93556764
57,0.093837160267867148,0.0016462659696117043,0.33180588483810425,0,2410,30,34,0,0.000576019287109375,5.9604644775390625e-08,0,0,0,3384.6589180175215,4969.6364169999997,420384343039535603,92,16,3,3,4,3016441856,5584011264,145.09695838205516,3239.5619596354663,qualified-kernel-stage-token,2,rise-payload-sha256-merkle,2,fed58566caf6a669e9a47f042123c206dce427d4d402cf8f82dcb1f48844f341,f5927912b94851acef34a34d07106ba3eac88c6e9c91f5bbbcaa6d953effec2b,b7d336db3642fbc757055f28d7be9cbdf369db5408c21a7273904cd5b9bcee47,93556764
58,0.095483426237478852,0.0016462659696117043,0.36348786950111389,0,2340,30,33,0,0.00070774555206298828,5.9604644775390625e-08,0,0,0,3383.2781680393964,4969.7953749999997,1393840908864206351,92,16,3,3,4,3016310784,5584011264,145.60345862992108,3237.6747094094753,qualified-kernel-stage-token,2,rise-payload-sha256-merkle,2,fed58566caf6a669e9a47f042123c206dce427d4d402cf8f82dcb1f48844f341,5c6da5471970d86310706046c126d1bbf8faef2bf9f47d046f7cac4129c1ba67,8f532c71580b00f75033ac6ad165473177133803302e451e906db2384dc70f71,93556764
59,0.097129692207090557,0.0016462659696117043,0.38467442989349365,0,2340,30,33,0,0.00079643726348876953,5.9604644775390625e-08,0,0,0,3604.9314169213176,5242.7814580000004,14137406096279365379,98,17,3,4,4,3016458240,5584011264,154.479542048648,3450.4518748726696,qualified-kernel-stage-token,2,rise-payload-sha256-merkle,2,fed58566caf6a669e9a47f042123c206dce427d4d402cf8f82dcb1f48844f341,dcf198db500e8fdb2b962dec95522587d1591f31e3e365feab90e95b487ef017,7cb1dace52c572afbe3f0f014b403300f4e420b4aaaad9bac803f5da939c1571,93556764
60,0.098775958176702261,0.0016462659696117043,0.39491558074951172,0,2340,30,33,0,0.00078999996185302734,5.9604644775390625e-08,0,0,0,3599.4456268381327,5227.7733749999998,7731919685872805251,98,17,4,3,4,3016458240,5584011264,155.46379215084016,3443.9818346872926,qualified-kernel-stage-token,2,rise-payload-sha256-merkle,2,fed58566caf6a669e9a47f042123c206dce427d4d402cf8f82dcb1f48844f341,223126a886ed2d11f604e14c28309f70e4115a72ff381d4679351d8f3a28782b,2bf1b7d3aeb40129e05a88b72a039576a490b26b483e57041035f0b4801ba176,93556764
61,0.10042222414631397,0.0016462659696117043,0.39979994297027588,0,2340,30,33,0,0.00077795982360839844,5.9604644775390625e-08,0,0,0,3389.2396676819772,4953.1116659999998,13389380564037633599,92,16,3,3,4,3016310784,5584011264,145.60895832255483,3243.6307093594223,qualified-kernel-stage-token,2,rise-payload-sha256-merkle,2,fed58566caf6a669e9a47f042123c206dce427d4d402cf8f82dcb1f48844f341,727798144fecee70e3de093fd04939a251aaa0e484498b801b9f3dd67ee89477,ffcd289d5ce7d5c4ccaaa18ec78a1a6249cd77a0516a728bf62b0e1e9383f494,93556764
62,0.10206849011592567,0.0016462659696117043,0.40258142352104187,0,2410,30,34,0,0.00083649158477783203,5.9604644775390625e-08,0,0,0,3392.9300010204315,4960.0448329999999,14315539077734515909,92,16,3,3,4,3016359936,5584011264,143.47045868635178,3249.4595423340797,qualified-kernel-stage-token,2,rise-payload-sha256-merkle,2,fed58566caf6a669e9a47f042123c206dce427d4d402cf8f82dcb1f48844f341,362f38f19d1290f365f8983bea3242aa40d2e2221cf13d8f55fd56216893d713,3dcdfcd0be94a797358d6218ef24b2f67d9cc7c080c9fc0027d8c6d66d7c599b,93556764
63,0.10371475608553737,0.0016462659696117043,0.40428367257118225,0,2410,30,34,0,0.00088977813720703125,5.9604644775390625e-08,0,0,0,3598.1238759122789,5265.6887500000003,8859062464141017271,98,17,4,3,4,3016409088,5584011264,154.71845865249634,3443.4054172597826,qualified-kernel-stage-token,2,rise-payload-sha256-merkle,2,fed58566caf6a669e9a47f042123c206dce427d4d402cf8f82dcb1f48844f341,ef373eda02f1368097f2f8e1471d3ffc7d03e250f1b160199d5cd5a8fae514e3,8a823b872f9aee60c79bd0b31963f2d537007741dd2afd1f7baaefb29bf945ea,93556764
64,0.10536102205514908,0.0016462659696117043,0.40433299541473389,0,2410,30,34,0,0.00094175338745117188,5.9604644775390625e-08,0,0,0,3378.7167083937675,4940.3932919999997,12873217802423057199,92,16,3,3,4,3016310784,5584011264,143.48495821468532,3235.2317501790822,qualified-kernel-stage-token,2,rise-payload-sha256-merkle,2,fed58566caf6a669e9a47f042123c206dce427d4d402cf8f82dcb1f48844f341,f5e897fa1a2b2bd137281485dc66a813d56b7d29cbd39d1446ad0a3a7dd66f2a,41f68f2fc64311a486e10e9e9d8b596289e9babe0214d60e14645ea27a483a39,93556764
65,0.10700728802476078,0.0016462659696117043,0.40023046731948853,0,2410,30,34,0,0.00098621845245361328,5.9604644775390625e-08,0,0,0,2964.9621676653624,4345.7872500000003,7530398224378182135,80,14,2,2,4,3016114176,5584011264,125.11533382348716,2839.8468338418752,qualified-kernel-stage-token,2,rise-payload-sha256-merkle,2,fed58566caf6a669e9a47f042123c206dce427d4d402cf8f82dcb1f48844f341,2d63b25832ab295eee18fc4ec6e28fc706dc90077e4f030e9f7fc2b7badcfec3,d8184d9b27cbf91bfda9cda90b34f4c18bfe03930f84644ef2995da20b9b1dd9,93556764
66,0.10865355399437249,0.0016462659696117043,0.39853581786155701,0,2410,30,34,0,0.0010317564010620117,5.9604644775390625e-08,0,0,0,2950.675708707422,4319.8188330000003,12673106811060717443,80,14,2,2,4,3016114176,5584011264,125.52208360284567,2825.1536251045763,qualified-kernel-stage-token,2,rise-payload-sha256-merkle,2,fed58566caf6a669e9a47f042123c206dce427d4d402cf8f82dcb1f48844f341,0b18c639a0c47484f4fc1d2a7a350c3ed430a8570bcb7923363325ddca1cfc8e,e542cf84f55b04900f440f277f1a262a75f449d9a78c629fa0fc8b73e3f1d0f5,93556764
67,0.11029981996398419,0.0016462659696117043,0.39583343267440796,0,2410,30,34,0,0.0010645389556884766,5.9604644775390625e-08,0,0,0,2946.7092517297715,4344.2695839999997,14830599635326036105,80,14,2,2,4,3016114176,5584011264,125.05804235115647,2821.651209378615,qualified-kernel-stage-token,2,rise-payload-sha256-merkle,2,fed58566caf6a669e9a47f042123c206dce427d4d402cf8f82dcb1f48844f341,4c7d2ec2f5ea0232c891f9e18a259e50f875531d04d3ec789bed6d8540b72333,707447fd70bd0c97f557f991f79cdccc17ffe49aeab6633a5f91b6437de5fc78,93556764
68,0.1119460859335959,0.0016462659696117043,0.39289373159408569,0,2410,30,34,0,0.0011198520660400391,5.9604644775390625e-08,0,0,0,2964.4932507071644,4342.4802090000003,13676831944586636617,80,14,2,2,4,3016114176,5584011264,124.56429214216769,2839.9289585649967,qualified-kernel-stage-token,2,rise-payload-sha256-merkle,2,fed58566caf6a669e9a47f042123c206dce427d4d402cf8f82dcb1f48844f341,6c86c4654915f2b2f06c656dcec60e2d46513ba44b775c983cdba9cd5c236082,affe6625645fa4210ada49c04339e927f06d0fef3389bf5ef7bd5c0ba8ce64a2,93556764
69,0.1135923519032076,0.0016462659696117043,0.38930261135101318,0,2410,30,34,0,0.0011736154556274414,5.9604644775390625e-08,0,0,0,2956.3309596851468,4371.809209,8266590377888856397,80,14,2,2,4,3016114176,5584011264,124.71662578172982,2831.614333903417,qualified-kernel-stage-token,2,rise-payload-sha256-merkle,2,fed58566caf6a669e9a47f042123c206dce427d4d402cf8f82dcb1f48844f341,166bd8fc695a10447dafcf76d70beb910712019c09aed70bcb4b092df50b9ef6,d7e72aea7ae2eca3932397bd1f81f10a083b92020daf0b4d7e623cb07701c0bd,93556764
70,0.1152386178728193,0.0016462659696117043,0.38499701023101807,0,2410,30,34,0,0.0012140274047851562,5.9604644775390625e-08,0,0,0,2964.6396646276116,4336.6934160000001,533355324871754259,80,14,2,2,4,3016114176,5584011264,135.66837459802628,2828.9712900295854,qualified-kernel-stage-token,2,rise-payload-sha256-merkle,2,fed58566caf6a669e9a47f042123c206dce427d4d402cf8f82dcb1f48844f341,3dbd6e922bcde7225e54cc9e637269dac043e4eac26fc6adea5240a9fa808093,c0701a183cdc5393a987d49661a8787ca5e3c293b62e1f3428dc39312a498143,93556764
71,0.11688488384243101,0.0016462659696117043,0.38021934032440186,0,2410,30,34,0,0.0012693405151367188,5.9604644775390625e-08,0,0,0,2961.6446667350829,4331.8343329999998,4138463928383119425,80,14,2,2,4,3016114176,5584011264,128.77437518909574,2832.8702915459871,qualified-kernel-stage-token,2,rise-payload-sha256-merkle,2,fed58566caf6a669e9a47f042123c206dce427d4d402cf8f82dcb1f48844f341,20080832933a46deed7a571e6f52fd564715242d069674c2a9fa39a8d45b6b00,c0f62951b893d22f4c4a9f03b4004dbbfc1b773b36372f5b92b75f2671a1a32c,93556764
72,0.11853114981204271,0.0016462659696117043,0.37423726916313171,0,2410,30,34,0,0.001292109489440918,5.9604644775390625e-08,0,0,0,2955.8723336085677,4350.8384580000002,2071668358946289003,80,14,2,2,4,3016114176,5584011264,126.18904164992273,2829.683291958645,qualified-kernel-stage-token,2,rise-payload-sha256-merkle,2,fed58566caf6a669e9a47f042123c206dce427d4d402cf8f82dcb1f48844f341,74051a32a94ca775006714110a33e594212d3eef77518f40912748ad7203532c,25eaad795e669015870a3ad10d074f177fe498c58f2e8f678f3524f7f9ca2f35,93556764
73,0.12017741578165442,0.0016462659696117043,0.36770510673522949,0,2410,30,34,0,0.0013725757598876953,5.9604644775390625e-08,0,0,0,2955.148792359978,4325.5249160000003,13084756372786846637,80,14,2,2,4,3016114176,5584011264,125.98587432876229,2829.1629180312157,qualified-kernel-stage-token,2,rise-payload-sha256-merkle,2,fed58566caf6a669e9a47f042123c206dce427d4d402cf8f82dcb1f48844f341,60e7e972437f32d53b0da6bd5ec35b09b482dc5d696dded2cf32472078c7c60f,1c4d8e549b28f0b9d8706fb5fc4fbe245ef214b063b600451f9a6eaf349c245e,93556764
74,0.12182368175126612,0.0016462659696117043,0.36165538430213928,0,2410,30,34,0,0.0017220973968505859,5.9604644775390625e-08,0,0,0,2959.9325011949986,4330.9481669999996,15989853123940453785,80,14,2,2,4,3016245248,5584011264,128.31504200585186,2831.6174591891468,qualified-kernel-stage-token,2,rise-payload-sha256-merkle,2,fed58566caf6a669e9a47f042123c206dce427d4d402cf8f82dcb1f48844f341,82698edaa38a706c12697f3f06f6e678ab4bef197ec83c1927382513c9b9e97d,889763c45e751643e1a679b8572283810858a42f93f392424d8101bcdab89ba0,93556764
75,0.12346994772087783,0.0016462659696117043,0.34850868582725525,0,2410,30,34,0,0.0018732547760009766,5.9604644775390625e-08,0,0,0,2952.0084175746888,4339.8791250000004,1379264460093453411,80,14,2,2,4,3016114176,5584011264,125.59516704641283,2826.413250528276,qualified-kernel-stage-token,2,rise-payload-sha256-merkle,2,fed58566caf6a669e9a47f042123c206dce427d4d402cf8f82dcb1f48844f341,fc0d932dd302fd55821654f41f5cad66c200a06ceb3c619ddda12678caeb9d6d,9836d776d574dc734cb012caf75f3f68cbc5740c9942fb053401f4fe5a2e9d1e,93556764
76,0.12511621369048953,0.0016462659696117043,0.33394348621368408,0,2410,30,34,0,0.0020910501480102539,5.9604644775390625e-08,0,0,0,2952.3348747752607,4322.9855829999997,12163400110602444477,80,14,2,2,4,3016114176,5584011264,125.74470811523497,2826.5901666600257,qualified-kernel-stage-token,2,rise-payload-sha256-merkle,2,fed58566caf6a669e9a47f042123c206dce427d4d402cf8f82dcb1f48844f341,d33e26c170c5480ed2acecd747d7fae5b75f8d5209587f5123ca9984fa5200d9,91fd04653aa14a939c29f6107b502260a0d8b6fcb0cde44b3dbf8576002398cd,93556764
77,0.12676247966010123,0.0016462659696117043,0.31909382343292236,0,2410,30,34,0,0.0022474527359008789,5.9604644775390625e-08,0,0,0,2951.9911252427846,4345.3914580000001,12786245427804942603,80,14,2,2,4,3016114176,5584011264,126.56541750766337,2825.4257077351213,qualified-kernel-stage-token,2,rise-payload-sha256-merkle,2,fed58566caf6a669e9a47f042123c206dce427d4d402cf8f82dcb1f48844f341,9cc9d02f4d114a8a0ad4f9b64f2351f2e286fe5aec7cecdea87e21df5b370839,d4d7cddb37a35afbd0e80ff9e6933c8633bde2d17d4f68e88a5bb20bb5ef5628,93556764
78,0.12840874562971294,0.0016462659696117043,0.30338886380195618,0,2410,30,34,0,0.002348780632019043,5.9604644775390625e-08,0,0,0,2965.6339578796178,4337.8292499999998,13390015216068492177,80,14,2,2,4,3016114176,5584011264,126.16649968549609,2839.4674581941217,qualified-kernel-stage-token,2,rise-payload-sha256-merkle,2,fed58566caf6a669e9a47f042123c206dce427d4d402cf8f82dcb1f48844f341,983eb1cd237d68c8363e08af94a320456229449ecaefc5b5160698317b8120ba,8ec06f154d31ed57a0a00ab6d7d6ccaeabd17b1224af00062035f3b2f74b21d1,93556764
79,0.13005501159932464,0.0016462659696117043,0.28757396340370178,0,2410,30,34,0,0.0022786855697631836,5.9604644775390625e-08,0,0,0,2959.8531243391335,4332.8329169999997,10926750649764298015,80,14,2,2,4,3016114176,5584011264,127.97883292660117,2831.8742914125323,qualified-kernel-stage-token,2,rise-payload-sha256-merkle,2,fed58566caf6a669e9a47f042123c206dce427d4d402cf8f82dcb1f48844f341,06c9f84f68315074254aa62a62c6e1b9eeff95830b62d81eaa757c82fb2158c0,53c7e56ad69862b939cf91ed387c94b55de215a5e8bd2d0498378703df624809,93556764
80,0.13170127756893635,0.0016462659696117043,0.28125700354576111,2,7137,30,34,1,0.0023550987243652344,5.9604644775390625e-08,0,0,0,2964.1033753287047,4340.5858749999998,16933618244935042427,80,14,2,2,4,3016114176,5584011264,125.24658348411322,2838.8567918445915,qualified-kernel-stage-token,2,rise-payload-sha256-merkle,2,fed58566caf6a669e9a47f042123c206dce427d4d402cf8f82dcb1f48844f341,138e1bc44e28f9167ceaaaafd347c6bf424f0e381c3c83029911cf6a57682860,30d516d9302a67f48280416ef87b97db2b8473ac87fad9bfc98e3115c218dadd,93556764
81,0.13334754353854805,0.0016462659696117043,0.282022625207901,2,7137,30,34,1,0.0022842884063720703,5.9604644775390625e-08,0,0,0,2957.7857474796474,4332.8183330000002,1345461202550388565,80,14,2,2,4,3016114176,5584011264,127.79924971982837,2829.986497759819,qualified-kernel-stage-token,2,rise-payload-sha256-merkle,2,fed58566caf6a669e9a47f042123c206dce427d4d402cf8f82dcb1f48844f341,f9e7581994ddd4281183e134e0bb467a7cc592beedffb3ac532da6e571bf6d19,2acddcf557c8956aa7ee6b75f1b63e59b9403815b786017e2a339fb116bf6251,93556764
82,0.13499380950815976,0.0016462659696117043,0.28305071592330933,2,7137,30,34,1,0.0022634267807006836,5.9604644775390625e-08,0,0,0,2956.0095411725342,4330.2335830000002,6259132355808716621,80,14,2,2,4,3016114176,5584011264,130.32195833511651,2825.6875828374177,qualified-kernel-stage-token,2,rise-payload-sha256-merkle,2,fed58566caf6a669e9a47f042123c206dce427d4d402cf8f82dcb1f48844f341,b57acd7528533339a8064241c925b5dc1bed97cc423af2bf688294cf52469e97,05f159a6e995f17cf492fa2f0e38d33e1c80bfba28e65dba94872b54d98fecf0,93556764
83,0.13664007547777146,0.0016462659696117043,0.28474569320678711,2,7137,30,34,1,0.0022062063217163086,5.9604644775390625e-08,0,0,0,2951.5423746779561,4324.6272090000002,18124476680058079617,80,14,2,2,4,3016114176,5584011264,126.90404173918068,2824.6383329387754,qualified-kernel-stage-token,2,rise-payload-sha256-merkle,2,fed58566caf6a669e9a47f042123c206dce427d4d402cf8f82dcb1f48844f341,6c6dab4a308a288c24faf867e331d427a06d85020531c45f897866a107839a40,d4c805c263d07041c3a0d21505725092ebf41474429b794a59d1ac251c6137a2,93556764
84,0.13828634144738317,0.0016462659696117043,0.28696095943450928,2,7137,30,34,1,0.0022103786468505859,5.9604644775390625e-08,0,0,0,2958.7484556250274,4367.1444170000004,16655671986385351305,80,14,2,2,4,3016114176,5584011264,127.01545679010451,2831.7329988349229,qualified-kernel-stage-token,2,rise-payload-sha256-merkle,2,fed58566caf6a669e9a47f042123c206dce427d4d402cf8f82dcb1f48844f341,5f384022dba58d0d21458b796a881ba330efccc113991dc3a0cba4a021598072,97a5fac17a614bab365929947c4ebaa1cdb1123f23509c467081b4584f00ae10,93556764
85,0.13993260741699487,0.0016462659696117043,0.28977787494659424,2,7145,38,34,1,0.0022732019424438477,5.9604644775390625e-08,0,0,0,2954.5106664299965,4354.4881670000004,9975418722110946013,80,14,2,2,4,3016114176,5584011264,123.42949979938567,2831.0811666306108,qualified-kernel-stage-token,2,rise-payload-sha256-merkle,2,fed58566caf6a669e9a47f042123c206dce427d4d402cf8f82dcb1f48844f341,4dfcde346d6fe0d604f17ead40b35d2288a4b9dbdb7c9ef0e2c0b0a86bdc5448,e1556e513d6a8f77c6746e7cc6e22dca18720963f4cfad325e14fb5e79995b45,93556764
